year,unit,case,amount,url
2020,臺南市善化區公所,109年度善化區行道樹綠美化環境維持開口契約,2600000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200310&fn=BDM-1-53033961.xml
2020,臺南市官田區公所,大隆田地景計畫─臺南市官田區台糖閒置空地活化工程委託設計監造案,2565000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200115&fn=BDM-1-52995843.xml
2020,臺南市政府都市發展局,109年度臺南市社區規劃師駐地輔導計畫-「臺南築角創意營造計畫」案,4000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200326&fn=BDM-1-53048206.xml
2019,臺南市政府都市發展局,月津港公18-3及公18-5水岸步道工程,30560000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190912&fn=BDM-1-52870325.xml
2020,臺南市南區區公所,臺南市南區郡南里活動中心新建工程委託規劃設計監造,1977000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200429&fn=BDM-1-53074963.xml
2020,臺南市安南區公所,臺南市安南區海南里活動中心新建工程規劃設計監造,2349256,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200318&fn=BDM-1-53041586.xml
2020,臺南市永康區公所,永康區光復里活動中心新建工程規劃設計監造,1728468,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200812&fn=BDM-1-53163835.xml
2020,臺南市政府觀光旅遊局,倒風內海濱海旅遊廊帶串聯計畫-第二期委託設計監造,1231212,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200619&fn=BDM-1-53119838.xml
2019,臺南市政府觀光旅遊局,倒風內海濱海旅遊廊帶串聯計畫委託設計監造,1218114,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20190912&fn=BDM-1-52870770.xml
2020,臺南市立金城國民中學,金城國中新建幼兒園工程委託規劃設計監造技術服務勞務採購案,4801500,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200520&fn=BDM-1-53092956.xml
2020,臺南市柳營區公所,109年度臺南市柳營區公共工程技術服務開口契約(第一期),6000000,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200120&fn=BDM-1-52999397.xml
2020,臺南市善化區陽明國民小學,臺南市陽明國小老舊校舍拆除重建工程委託規劃設計監造採購案,4859280,http://web.pcc.gov.tw/prkms/prms-viewTenderDetailClient.do?ds=20200326&fn=BDM-1-53048798.xml
